,age,gender,category,amount,fraud
241741,2,M,es_transportation,26.81,0
335054,2,F,es_transportation,19.48,0
354830,5,M,es_contents,91.87,0
518895,5,F,es_transportation,39.11,0
42788,2,M,es_transportation,16.45,0
508698,2,F,es_transportation,41.57,0
99922,4,M,es_transportation,13.57,0
375224,4,M,es_transportation,23.11,0
401359,2,F,es_food,73.85,0
148941,2,F,es_fashion,16.8,0
499816,5,M,es_wellnessandbeauty,99.32,0
286225,2,F,es_transportation,23.09,0
120220,4,M,es_transportation,49.7,0
573398,2,F,es_health,236.14739999999958,0
483322,3,M,es_transportation,17.24,0
21908,1,M,es_transportation,52.29,0
248490,3,M,es_transportation,1.37,0
302970,2,M,es_transportation,29.46,0
3960,3,F,es_transportation,19.42,0
71502,3,F,es_transportation,10.34,0
295335,3,M,es_transportation,1.67,0
588369,6,M,es_transportation,7.05,0
410090,2,F,es_food,36.67,0
263579,5,F,es_food,12.05,0
177636,4,M,es_transportation,32.35,0
567706,4,F,es_transportation,25.53,0
304309,4,M,es_transportation,11.15,0
238658,3,M,es_transportation,26.05,0
456275,5,F,es_transportation,20.92,0
498089,2,M,es_transportation,6.92,0
410879,3,F,es_transportation,17.98,0
61129,4,F,es_health,125.5,0
28753,5,M,es_transportation,55.91,0
407359,2,M,es_transportation,10.9,0
567237,3,M,es_health,144.96,0
243428,3,M,es_wellnessandbeauty,78.13,0
457296,1,M,es_transportation,15.11,0
445728,2,M,es_transportation,13.68,0
36963,3,F,es_travel,236.14739999999958,0
197346,3,F,es_transportation,21.77,0
155947,2,F,es_transportation,2.06,0
435601,4,F,es_transportation,14.47,0
104969,1,F,es_transportation,14.57,0
570868,4,M,es_transportation,49.27,0
29382,2,F,es_transportation,43.54,0
268418,2,F,es_transportation,23.9,0
530043,1,F,es_transportation,39.65,0
512337,3,F,es_transportation,50.51,0
457139,6,M,es_transportation,13.43,0
76947,6,F,es_transportation,22.34,0
34273,2,M,es_transportation,38.05,0
350249,4,F,es_transportation,17.32,0
123401,2,F,es_transportation,26.62,0
192411,2,F,es_transportation,28.75,0
101509,3,M,es_transportation,16.97,0
556362,3,F,es_transportation,39.75,0
183798,2,F,es_transportation,52.97,0
193406,3,F,es_transportation,46.13,0
298089,4,F,es_transportation,2.48,0
227648,2,M,es_transportation,2.51,0
501294,3,F,es_transportation,16.57,0
237505,4,M,es_transportation,17.27,0
565643,5,F,es_transportation,18.45,0
494225,2,F,es_transportation,29.03,0
582638,2,M,es_wellnessandbeauty,23.46,0
476519,5,F,es_transportation,53.89,0
89583,3,M,es_transportation,42.21,0
378584,5,F,es_transportation,26.22,0
145580,3,F,es_transportation,17.88,0
225457,2,M,es_transportation,26.94,0
569283,2,F,es_transportation,20.56,0
28521,4,F,es_transportation,28.88,0
144605,3,M,es_transportation,9.22,0
277229,6,F,es_transportation,11.69,0
340809,3,F,es_transportation,43.27,0
540568,2,M,es_transportation,29.46,0
271010,1,F,es_barsandrestaurants,88.1,0
375072,2,F,es_wellnessandbeauty,114.57,0
264819,6,M,es_transportation,33.16,0
475428,2,F,es_transportation,1.0997999999999999,0
511186,2,M,es_transportation,30.02,0
164436,4,F,es_transportation,16.64,0
390425,2,F,es_transportation,14.6,0
415316,6,F,es_transportation,26.8,0
115435,1,M,es_transportation,27.36,0
142904,1,F,es_transportation,26.65,0
436532,2,M,es_transportation,27.72,0
307535,3,M,es_health,103.27,0
303923,5,F,es_transportation,13.17,0
381637,1,M,es_barsandrestaurants,69.6,0
74579,2,F,es_transportation,4.72,0
549790,2,M,es_transportation,23.56,0
559840,3,M,es_transportation,42.83,0
163622,3,F,es_transportation,12.91,0
294539,4,F,es_transportation,43.46,0
543818,2,F,es_transportation,2.11,0
477265,2,F,es_transportation,20.85,0
82047,1,F,es_transportation,43.9,0
416816,3,F,es_transportation,10.58,0
554088,5,M,es_transportation,11.36,0
233480,5,F,es_transportation,2.59,0
455718,2,M,es_transportation,43.06,0
238208,1,F,es_wellnessandbeauty,142.42,0
149167,2,M,es_transportation,26.88,0
318102,3,F,es_transportation,33.66,0
348705,6,F,es_food,44.33,0
255239,4,M,es_transportation,42.81,0
412951,2,F,es_transportation,37.11,0
430433,2,F,es_transportation,31.72,0
347753,3,M,es_transportation,26.03,0
84987,4,M,es_transportation,3.68,0
105390,4,M,es_transportation,28.5,0
405784,3,M,es_wellnessandbeauty,33.94,0
115940,1,M,es_health,110.55,0
414520,2,M,es_transportation,4.95,0
108283,2,M,es_transportation,24.74,0
21538,2,M,es_transportation,30.81,0
345516,1,F,es_transportation,13.77,0
513283,2,M,es_transportation,40.64,0
561917,2,F,es_transportation,23.06,0
479913,6,F,es_transportation,1.66,0
210168,5,F,es_transportation,13.27,0
264318,4,M,es_transportation,1.0997999999999999,0
10659,3,M,es_transportation,56.37,0
165112,2,F,es_transportation,18.6,0
443101,2,F,es_transportation,15.05,0
452188,1,M,es_transportation,1.5,0
83076,6,M,es_transportation,19.1,0
5823,3,F,es_transportation,44.45,0
225242,2,F,es_transportation,21.92,0
422720,U,E,es_transportation,19.96,0
482174,2,F,es_transportation,39.43,0
231682,2,M,es_fashion,46.63,0
147851,3,F,es_transportation,22.94,0
67756,4,M,es_transportation,39.66,0
359801,1,M,es_food,63.48,0
409621,2,M,es_transportation,39.7,0
2071,3,F,es_transportation,91.18,0
300667,3,M,es_transportation,13.93,0
323790,1,F,es_food,24.29,0
173176,2,F,es_transportation,40.82,0
564944,2,F,es_health,236.14739999999958,0
164138,6,M,es_transportation,29.79,0
331369,5,F,es_transportation,17.8,0
374407,4,F,es_barsandrestaurants,59.59,0
70670,2,F,es_transportation,7.73,0
509364,3,F,es_transportation,4.54,0
259585,3,F,es_transportation,14.72,0
119103,5,M,es_transportation,33.35,0
487539,2,M,es_transportation,30.14,0
60567,1,M,es_transportation,41.74,0
448664,3,F,es_transportation,55.45,0
525517,3,M,es_transportation,35.35,0
329132,4,F,es_transportation,47.79,0
477060,5,M,es_transportation,41.25,0
143531,1,F,es_transportation,16.19,0
512791,4,F,es_transportation,5.96,0
408815,2,F,es_transportation,41.8,0
185457,5,M,es_transportation,40.02,0
334862,6,M,es_transportation,4.94,0
6911,2,M,es_transportation,24.44,0
19257,2,F,es_transportation,23.44,0
592672,2,M,es_transportation,12.68,0
328439,3,F,es_transportation,3.45,0
185729,4,F,es_transportation,11.37,0
386208,2,M,es_transportation,9.32,0
276152,1,F,es_transportation,26.86,0
439475,4,F,es_transportation,1.0997999999999999,0
161321,3,M,es_transportation,43.98,0
149379,2,F,es_transportation,15.98,0
494617,2,F,es_wellnessandbeauty,136.99,0
420220,5,F,es_transportation,23.63,0
95288,2,F,es_transportation,9.86,0
154186,2,M,es_transportation,6.19,0
589193,1,F,es_transportation,54.25,0
387229,2,M,es_transportation,27.34,0
574388,4,F,es_transportation,38.2,0
82500,5,M,es_transportation,25.69,0
483376,2,F,es_transportation,1.21,0
482962,1,F,es_transportation,7.49,0
400517,1,F,es_transportation,9.86,0
562104,4,F,es_transportation,45.39,0
535495,2,F,es_transportation,13.61,0
477281,1,M,es_transportation,7.6,0
118106,2,M,es_transportation,12.92,0
552892,4,F,es_transportation,81.19,0
18470,4,M,es_transportation,13.9,0
348268,5,M,es_transportation,24.46,0
22884,4,F,es_transportation,16.0,0
269051,6,F,es_transportation,34.4,0
32395,2,F,es_transportation,51.95,0
261129,6,F,es_transportation,48.89,0
334193,2,M,es_transportation,67.38,0
572883,1,M,es_transportation,34.66,0
395547,2,F,es_transportation,46.29,0
324121,4,F,es_transportation,12.48,0
125831,3,F,es_fashion,68.75,0
389172,1,M,es_transportation,3.2,0
155704,2,M,es_tech,90.91,0
157236,3,M,es_transportation,31.1,0
435183,1,F,es_transportation,31.86,0
371873,3,F,es_transportation,9.97,0
344652,3,M,es_transportation,9.74,0
455072,2,M,es_transportation,22.81,0
142942,2,M,es_transportation,28.37,0
245617,2,F,es_transportation,18.09,0
390884,3,F,es_transportation,9.43,0
110384,2,F,es_transportation,7.47,0
246456,2,F,es_transportation,27.73,0
558607,5,M,es_transportation,55.89,0
349190,2,M,es_transportation,22.02,0
337756,1,M,es_transportation,36.13,0
313395,2,F,es_transportation,7.46,0
359237,4,M,es_transportation,26.85,0
505213,3,F,es_transportation,14.58,0
238547,2,M,es_transportation,31.98,0
25625,2,F,es_transportation,13.02,0
155337,2,F,es_transportation,56.85,0
61798,2,M,es_food,26.94,0
38819,4,F,es_transportation,40.11,0
336670,3,F,es_transportation,14.33,0
367622,2,M,es_transportation,13.79,0
201712,3,F,es_transportation,29.76,0
431034,3,M,es_transportation,7.79,0
525383,1,F,es_transportation,59.73,0
451705,5,M,es_barsandrestaurants,66.84,0
458555,4,F,es_transportation,60.02,0
441484,2,M,es_transportation,3.13,0
516153,3,M,es_transportation,43.03,0
295116,1,M,es_transportation,37.49,0
295135,3,M,es_transportation,11.89,0
345018,2,M,es_sportsandtoys,236.14739999999958,0
116104,5,M,es_transportation,35.51,0
413051,5,F,es_transportation,56.7,0
70449,2,F,es_transportation,29.12,0
114193,5,M,es_transportation,28.09,0
441730,2,F,es_food,18.89,0
385457,2,F,es_transportation,3.72,0
94307,5,F,es_transportation,34.54,0
259692,1,M,es_transportation,51.68,0
52173,2,F,es_sportsandtoys,135.57,0
342630,4,F,es_food,52.69,0
382574,2,M,es_transportation,34.54,0
9479,2,M,es_transportation,7.77,0
184675,3,F,es_transportation,12.4,0
570806,6,F,es_transportation,1.0997999999999999,0
1239,2,F,es_transportation,11.53,0
189421,1,M,es_transportation,8.47,0
59440,2,F,es_transportation,1.0997999999999999,0
376489,2,M,es_wellnessandbeauty,64.26,0
164644,2,F,es_transportation,33.73,0
448461,4,M,es_transportation,37.94,0
45680,3,F,es_transportation,65.5,0
367918,4,M,es_transportation,31.7,0
525674,5,F,es_transportation,53.47,0
160443,2,M,es_health,177.83,0
67549,3,M,es_transportation,3.14,0
474494,3,F,es_transportation,52.05,0
419721,4,F,es_transportation,13.5,0
521466,4,F,es_transportation,56.01,0
158163,4,M,es_wellnessandbeauty,128.75,0
403159,3,F,es_transportation,5.65,0
133869,6,F,es_transportation,7.93,0
26471,3,M,es_transportation,56.73,0
327801,3,M,es_tech,186.88,0
380042,2,F,es_transportation,31.75,0
153208,2,M,es_transportation,38.44,0
492226,2,M,es_transportation,33.76,0
417359,2,F,es_transportation,6.59,0
291732,6,M,es_transportation,14.12,0
237491,3,M,es_transportation,29.51,0
440293,6,F,es_transportation,2.83,0
364138,2,F,es_food,24.14,0
89790,4,M,es_transportation,14.92,0
392312,3,F,es_transportation,55.44,0
298083,5,F,es_transportation,9.68,0
287584,6,F,es_transportation,10.52,0
210680,2,F,es_transportation,29.36,0
90405,3,M,es_transportation,15.83,0
560964,2,F,es_transportation,28.19,0
236868,2,F,es_fashion,46.23,0
216868,4,M,es_transportation,33.52,0
418688,2,F,es_transportation,62.93,0
422599,3,M,es_transportation,7.83,0
574386,4,M,es_barsandrestaurants,20.7,0
264342,2,F,es_transportation,28.05,0
444517,3,M,es_food,13.95,0
564667,2,M,es_transportation,30.64,0
56534,3,F,es_transportation,4.27,0
501644,2,M,es_transportation,92.93,0
373486,4,F,es_food,38.92,0
585204,2,M,es_transportation,7.53,0
499878,5,M,es_transportation,51.85,0
114419,3,M,es_transportation,44.29,0
362058,4,F,es_transportation,32.32,0
526113,3,M,es_transportation,38.6,0
264356,2,M,es_transportation,25.55,0
172149,1,F,es_sportsandtoys,236.14739999999958,0
133104,4,F,es_transportation,15.03,0
62689,5,M,es_transportation,58.46,0
137309,3,F,es_transportation,43.66,0
560951,1,M,es_tech,58.68,0
22123,3,U,es_food,58.66,0
232320,2,F,es_transportation,64.35,0
320835,4,F,es_transportation,36.32,0
7954,1,M,es_transportation,6.81,0
319002,4,F,es_transportation,12.04,0
292777,4,F,es_transportation,48.97,0
239552,3,M,es_transportation,33.65,0
276203,2,F,es_transportation,19.17,0
131377,5,F,es_wellnessandbeauty,75.72,0
178295,3,M,es_transportation,5.86,0
423580,4,M,es_transportation,47.6,0
25170,2,M,es_transportation,22.07,0
127977,3,F,es_barsandrestaurants,11.64,0
212640,3,F,es_hotelservices,106.87,0
107631,3,F,es_transportation,52.87,0
481043,1,F,es_transportation,7.44,0
223580,2,F,es_transportation,8.32,0
411132,3,F,es_transportation,52.71,0
578182,1,F,es_health,157.92,0
347092,2,M,es_transportation,20.9,0
130217,5,F,es_transportation,27.32,0
503062,4,M,es_wellnessandbeauty,71.27,0
52888,1,F,es_transportation,66.03,0
553767,2,F,es_transportation,38.5,0
139030,4,F,es_transportation,44.52,0
379955,2,F,es_fashion,52.62,0
324639,3,M,es_transportation,9.7,0
229243,4,M,es_transportation,16.51,0
523811,3,F,es_transportation,4.45,0
95473,2,F,es_transportation,9.6,0
194733,4,F,es_transportation,38.57,0
217063,3,M,es_health,214.58,0
387732,5,M,es_transportation,3.09,0
392314,3,F,es_transportation,28.33,0
450489,2,M,es_transportation,9.41,0
173599,2,F,es_wellnessandbeauty,102.74,0
437039,2,M,es_transportation,24.85,0
415031,3,M,es_transportation,28.14,0
456689,2,F,es_transportation,1.0997999999999999,0
271493,2,F,es_transportation,12.01,0
211032,2,M,es_transportation,36.61,0
490976,4,M,es_transportation,65.97,0
570039,1,F,es_transportation,39.23,0
498995,2,M,es_transportation,48.75,0
435091,6,M,es_transportation,6.68,0
287561,4,M,es_food,13.71,0
435415,2,F,es_transportation,25.03,0
41261,5,F,es_transportation,20.76,0
82360,2,F,es_transportation,42.45,0
396260,3,M,es_transportation,46.74,0
120682,3,M,es_transportation,39.78,0
15826,5,F,es_transportation,27.7,0
64702,1,F,es_transportation,1.0997999999999999,0
588726,4,F,es_transportation,20.93,0
289214,2,M,es_transportation,2.63,0
280563,3,M,es_transportation,4.21,0
549368,5,F,es_wellnessandbeauty,83.46,0
243840,3,F,es_transportation,21.82,0
170164,5,M,es_transportation,9.69,0
498961,1,F,es_transportation,24.22,0
376816,2,F,es_food,24.21,0
361909,3,F,es_transportation,34.89,0
497906,1,M,es_hyper,1.0997999999999999,0
465316,4,F,es_transportation,8.31,0
528422,3,F,es_transportation,15.27,0
576863,4,M,es_transportation,77.86,0
366127,1,M,es_transportation,55.48,0
469360,4,F,es_transportation,4.68,0
489623,2,F,es_transportation,36.96,0
313773,3,F,es_fashion,155.96,0
278973,4,F,es_transportation,19.12,0
42948,3,F,es_transportation,30.83,0
226891,2,M,es_transportation,85.68,0
502154,2,F,es_transportation,40.62,0
388250,2,F,es_transportation,8.13,0
14949,3,M,es_transportation,4.84,0
485297,2,M,es_health,107.54,0
49542,3,F,es_transportation,40.2,0
162131,5,M,es_transportation,26.44,0
506407,2,M,es_transportation,36.34,0
266520,1,F,es_transportation,85.23,0
573240,4,M,es_transportation,35.94,0
401221,2,F,es_transportation,64.61,0
404053,4,M,es_transportation,34.94,0
450863,6,F,es_transportation,1.0997999999999999,0
369235,1,M,es_transportation,8.16,0
297834,2,F,es_tech,232.49,0
320116,3,F,es_transportation,33.8,0
94798,2,F,es_transportation,11.88,0
234467,1,M,es_wellnessandbeauty,1.35,0
285995,3,F,es_transportation,16.03,0
108309,3,F,es_transportation,23.63,0
86341,2,F,es_barsandrestaurants,52.82,0
460940,4,F,es_wellnessandbeauty,152.45,0
126433,3,M,es_transportation,36.83,0
496380,1,M,es_sportsandtoys,114.71,0
368755,2,M,es_transportation,17.65,0
217687,5,M,es_transportation,13.6,0
146131,5,F,es_transportation,30.5,0
207054,3,F,es_transportation,26.61,0
166268,4,M,es_transportation,40.91,0
321520,2,M,es_fashion,26.53,0
275119,5,F,es_transportation,42.05,0
430273,2,F,es_transportation,8.02,0
185444,3,M,es_transportation,16.1,0
514517,3,M,es_transportation,6.78,0
74323,2,M,es_transportation,22.57,0
206509,2,M,es_transportation,2.36,0
249775,4,F,es_transportation,16.13,0
522990,5,M,es_transportation,12.9,0
264639,3,F,es_transportation,1.0997999999999999,0
262748,3,F,es_transportation,6.95,0
565419,3,F,es_transportation,42.71,0
45351,2,M,es_transportation,20.7,0
85289,2,F,es_transportation,48.66,0
282568,3,F,es_transportation,22.51,0
354723,2,F,es_transportation,51.35,0
70176,4,M,es_transportation,14.82,0
187636,4,F,es_transportation,49.58,0
467694,2,M,es_transportation,33.64,0
517137,4,M,es_transportation,16.66,0
391731,3,M,es_food,36.68,0
518050,2,F,es_transportation,8.58,0
195720,4,M,es_transportation,1.0997999999999999,0
516979,5,M,es_transportation,7.48,0
569688,3,M,es_transportation,23.89,0
250736,4,F,es_tech,48.16,0
358151,2,F,es_food,49.7,0
486343,4,F,es_transportation,21.31,0
518261,3,M,es_transportation,52.24,0
31969,4,F,es_transportation,39.08,0
183597,4,F,es_transportation,30.68,0
235924,3,M,es_transportation,2.01,0
165955,5,F,es_transportation,38.17,0
254290,4,M,es_transportation,43.83,0
246368,4,M,es_transportation,42.47,0
274475,4,M,es_transportation,14.29,0
341241,6,F,es_transportation,22.82,0
288383,6,M,es_health,209.45,0
11368,5,F,es_transportation,44.72,0
540099,5,F,es_transportation,64.56,0
514995,3,F,es_transportation,26.38,0
84331,2,M,es_transportation,80.48,0
514035,2,M,es_fashion,71.18,0
521110,2,M,es_transportation,19.02,0
347107,2,F,es_wellnessandbeauty,44.56,0
452520,4,F,es_transportation,29.09,0
518105,3,F,es_transportation,19.25,0
369511,5,F,es_transportation,56.47,0
108900,2,M,es_transportation,57.64,0
586981,2,F,es_transportation,33.27,0
358036,2,F,es_transportation,35.8,0
83840,5,F,es_home,22.75,0
240724,2,F,es_transportation,9.77,0
42876,2,M,es_transportation,25.14,0
498157,1,F,es_barsandrestaurants,46.27,0
228755,4,M,es_transportation,8.93,0
488165,2,M,es_transportation,49.6,0
95021,2,M,es_transportation,30.93,0
442179,2,F,es_transportation,16.29,0
467585,3,F,es_transportation,26.9,0
157810,3,M,es_transportation,49.14,0
104251,3,M,es_transportation,37.48,0
98692,5,F,es_transportation,37.28,0
446713,1,F,es_transportation,74.61,0
321234,6,F,es_transportation,7.81,0
521082,2,M,es_transportation,30.0,0
174107,5,M,es_transportation,8.18,0
551483,3,M,es_transportation,6.68,0
117583,4,F,es_transportation,23.86,0
228042,2,M,es_transportation,52.34,0
20202,3,M,es_transportation,8.91,0
361321,3,F,es_transportation,43.66,0
227485,4,F,es_health,70.11,0
526424,3,M,es_transportation,39.86,0
177278,3,F,es_transportation,20.89,0
401823,3,M,es_transportation,26.83,0
519682,6,F,es_transportation,5.82,0
193224,5,M,es_transportation,46.28,0
85352,3,M,es_transportation,5.18,0
425820,3,M,es_transportation,26.81,0
531758,4,F,es_transportation,41.2,0
367117,5,M,es_transportation,65.88,0
924,2,F,es_transportation,38.71,0
330215,2,F,es_transportation,17.16,0
415190,1,M,es_transportation,34.04,0
402879,2,F,es_transportation,49.67,0
23522,3,M,es_fashion,6.61,0
51660,3,M,es_wellnessandbeauty,25.85,0
347544,2,M,es_transportation,21.55,0
273316,4,F,es_transportation,48.95,0
416858,1,F,es_transportation,34.18,0
470289,3,F,es_transportation,4.99,0
581631,3,M,es_transportation,14.36,0
18573,5,F,es_transportation,4.29,0
82691,3,F,es_transportation,9.87,0
120699,3,M,es_transportation,36.12,0
514100,1,F,es_transportation,13.85,0
265091,4,M,es_transportation,34.86,0
51677,1,F,es_transportation,2.16,0
68054,3,F,es_transportation,32.55,0
569650,2,F,es_transportation,24.99,0
582674,5,F,es_hyper,5.84,0
322484,2,M,es_transportation,38.82,0
222889,5,M,es_transportation,11.69,0
356333,1,F,es_transportation,18.71,0
526089,4,F,es_transportation,68.47,0
345826,4,F,es_transportation,23.26,0
420552,1,F,es_transportation,9.71,0
141367,2,M,es_transportation,41.67,0
46,2,F,es_transportation,16.96,0
437383,4,M,es_transportation,1.84,0
478399,3,M,es_transportation,39.21,0
